codigo,classificacao,natureza,centro_de_custo,historico,valor,data_competencia,data_baixa,situacao,tipo,unidade,codigo_classificacao,codigo_natureza
2.01.12.001, DESPESAS NÃO OPERACIONAIS, DESPESAS JURÍDICAS,HONORÁRIOS ADVOCATÍCIOS,HISTÓRICO 678,17210.4,2022-05-01,2022-05-20,Baixado,Pagar,SUDESTE,09,9.1
2.01.12.001, DESPESAS NÃO OPERACIONAIS, DESPESAS JURÍDICAS,HONORÁRIOS ADVOCATÍCIOS,HISTÓRICO 679,17210.4,2022-06-01,2022-06-17,Baixado,Pagar,SUDESTE,09,9.1
2.03.01.008, DESPESAS FIXAS, MÃO DE OBRA TERCEIRIZADA,CONSERVAÇÃO E LIMPEZA,HISTÓRICO 680,19791.96,2022-01-01,2022-02-14,Baixado,Pagar,SUDESTE,06,6.5
2.03.01.008, DESPESAS FIXAS, MÃO DE OBRA TERCEIRIZADA,CONSERVAÇÃO E LIMPEZA,HISTÓRICO 681,19791.96,2022-02-01,2022-03-09,Baixado,Pagar,SUDESTE,06,6.5
2.03.01.008, DESPESAS FIXAS, MÃO DE OBRA TERCEIRIZADA,CONSERVAÇÃO E LIMPEZA,HISTÓRICO 682,19791.96,2022-03-01,2022-04-18,Baixado,Pagar,SUDESTE,06,6.5
2.03.01.008, DESPESAS FIXAS, MÃO DE OBRA TERCEIRIZADA,CONSERVAÇÃO E LIMPEZA,HISTÓRICO 683,19791.96,2022-04-01,2022-05-12,Baixado,Pagar,SUDESTE,06,6.5
2.03.01.008, DESPESAS FIXAS, MÃO DE OBRA TERCEIRIZADA,CONSERVAÇÃO E LIMPEZA,HISTÓRICO 684,19791.96,2022-05-01,2022-06-13,Baixado,Pagar,SUDESTE,06,6.5
2.03.01.008, DESPESAS FIXAS, MÃO DE OBRA TERCEIRIZADA,CONSERVAÇÃO E LIMPEZA,HISTÓRICO 685,19791.96,2022-06-01,2022-07-12,Baixado,Pagar,SUDESTE,06,6.5
2.02.02.002, PARTICIPAÇÕES,PARTICIPAÇÕES,PARTICIPAÇÃO NOS LUCROS,HISTÓRICO 686,14500.91,2022-02-01,2022-02-14,Baixado,Pagar,ADM. CENTRAL,10,10 
2.02.02.002, PARTICIPAÇÕES,PARTICIPAÇÕES,PARTICIPAÇÃO NOS LUCROS,HISTÓRICO 687,14500.91,2022-03-01,2022-03-09,Baixado,Pagar,ADM. CENTRAL,10,10 
2.02.02.002, PARTICIPAÇÕES,PARTICIPAÇÕES,PARTICIPAÇÃO NOS LUCROS,HISTÓRICO 688,14500.91,2022-04-01,2022-04-13,Baixado,Pagar,ADM. CENTRAL,10,10 
2.02.02.002, PARTICIPAÇÕES,PARTICIPAÇÕES,PARTICIPAÇÃO NOS LUCROS,HISTÓRICO 689,14500.91,2022-05-01,2022-05-13,Baixado,Pagar,ADM. CENTRAL,10,10 
2.02.02.002, PARTICIPAÇÕES,PARTICIPAÇÕES,PARTICIPAÇÃO NOS LUCROS,HISTÓRICO 690,14500.91,2022-06-01,2022-06-13,Baixado,Pagar,ADM. CENTRAL,10,10 
2.02.06.001, DESPESAS FIXAS, ADMINISTRATIVAS,TELEFONE FIXO,HISTÓRICO 691,3832.76,2022-01-01,2022-02-14,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.06.001, DESPESAS FIXAS, ADMINISTRATIVAS,TELEFONE FIXO,HISTÓRICO 692,3832.76,2022-02-01,2022-03-14,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.06.001, DESPESAS FIXAS, ADMINISTRATIVAS,TELEFONE FIXO,HISTÓRICO 693,3832.76,2022-03-01,2022-04-12,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.06.001, DESPESAS FIXAS, ADMINISTRATIVAS,TELEFONE FIXO,HISTÓRICO 694,3832.76,2022-04-01,2022-05-11,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.06.001, DESPESAS FIXAS, ADMINISTRATIVAS,TELEFONE FIXO,HISTÓRICO 695,1021.87,2022-05-01,2022-06-13,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 696,1718.6,2022-06-01,2022-07-20,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.04.005, DESPESAS FIXAS, ADMINISTRATIVAS,SISTEMA DE INTEGRAÇÃO EXFLOW,HISTÓRICO 697,15776.2,2022-02-01,2022-02-14,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.04.005, DESPESAS FIXAS, ADMINISTRATIVAS,SISTEMA DE INTEGRAÇÃO EXFLOW,HISTÓRICO 698,15776.2,2022-03-01,2022-03-08,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.04.005, DESPESAS FIXAS, ADMINISTRATIVAS,SISTEMA DE INTEGRAÇÃO EXFLOW,HISTÓRICO 699,15776.2,2022-04-01,2022-04-14,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.04.005, DESPESAS FIXAS, ADMINISTRATIVAS,SISTEMA DE INTEGRAÇÃO EXFLOW,HISTÓRICO 700,15776.2,2022-05-01,2022-05-11,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.04.005, DESPESAS FIXAS, ADMINISTRATIVAS,SISTEMA DE INTEGRAÇÃO EXFLOW,HISTÓRICO 701,15776.2,2022-06-01,2022-06-13,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.01.001, DESPESAS FIXAS, PESSOAL,SALÁRIO LIQUIDO,HISTÓRICO 702,1577.62,2022-01-01,2022-01-20,Baixado,Pagar,SUL,06,6.1
2.03.02.004, INVESTIMENTOS, DESENVOLVIMENTO EMPRESARIAL,CERTIFICAÇÃO ISO,HISTÓRICO 703,5132.86,2022-02-01,2022-03-09,Baixado,Pagar,ADM. CENTRAL,08,8.3
2.03.02.004, INVESTIMENTOS, DESENVOLVIMENTO EMPRESARIAL,CERTIFICAÇÃO ISO,HISTÓRICO 704,7925.82,2022-03-01,2022-04-18,Baixado,Pagar,ADM. CENTRAL,08,8.3
2.03.02.004, INVESTIMENTOS, DESENVOLVIMENTO EMPRESARIAL,CERTIFICAÇÃO ISO,HISTÓRICO 705,7925.82,2022-04-01,2022-05-11,Baixado,Pagar,ADM. CENTRAL,08,8.3
2.03.02.004, INVESTIMENTOS, DESENVOLVIMENTO EMPRESARIAL,CERTIFICAÇÃO ISO,HISTÓRICO 706,5132.86,2022-05-01,2022-06-13,Baixado,Pagar,ADM. CENTRAL,08,8.3
2.03.02.004, INVESTIMENTOS, DESENVOLVIMENTO EMPRESARIAL,CERTIFICAÇÃO ISO,HISTÓRICO 707,7925.82,2022-06-01,2022-07-12,Baixado,Pagar,ADM. CENTRAL,08,8.3
2.02.04.004, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO CTRC,HISTÓRICO 708,18974.47,2022-01-01,2022-02-11,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.04.004, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO CTRC,HISTÓRICO 709,18974.47,2022-02-01,2022-03-10,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.04.004, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO CTRC,HISTÓRICO 710,18974.47,2022-03-01,2022-04-12,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.04.004, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO CTRC,HISTÓRICO 711,18974.47,2022-04-01,2022-05-16,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.04.004, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO CTRC,HISTÓRICO 712,18974.47,2022-05-01,2022-06-13,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.04.004, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO CTRC,HISTÓRICO 713,18974.47,2022-06-01,2022-07-12,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.01.12.001, DESPESAS NÃO OPERACIONAIS, DESPESAS JURÍDICAS,HONORÁRIOS ADVOCATÍCIOS,HISTÓRICO 714,14342.0,2022-02-01,2022-03-02,Baixado,Pagar,ADM. CENTRAL,09,9.1
2.01.12.001, DESPESAS NÃO OPERACIONAIS, DESPESAS JURÍDICAS,HONORÁRIOS ADVOCATÍCIOS,HISTÓRICO 715,14342.0,2022-03-01,2022-04-07,Baixado,Pagar,ADM. CENTRAL,09,9.1
2.01.12.001, DESPESAS NÃO OPERACIONAIS, DESPESAS JURÍDICAS,HONORÁRIOS ADVOCATÍCIOS,HISTÓRICO 716,14342.0,2022-03-01,2022-05-23,Baixado,Pagar,ADM. CENTRAL,09,9.1
2.01.12.001, DESPESAS NÃO OPERACIONAIS, DESPESAS JURÍDICAS,HONORÁRIOS ADVOCATÍCIOS,HISTÓRICO 717,14342.0,2022-04-01,2022-06-06,Baixado,Pagar,ADM. CENTRAL,09,9.1
2.01.12.001, DESPESAS NÃO OPERACIONAIS, DESPESAS JURÍDICAS,HONORÁRIOS ADVOCATÍCIOS,HISTÓRICO 718,14342.0,2022-05-01,2022-07-08,Baixado,Pagar,ADM. CENTRAL,09,9.1
2.01.12.001, DESPESAS NÃO OPERACIONAIS, DESPESAS JURÍDICAS,HONORÁRIOS ADVOCATÍCIOS,HISTÓRICO 719,14342.0,2022-06-01,2022-07-19,Baixado,Pagar,ADM. CENTRAL,09,9.1
2.02.04.003, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO WMS,HISTÓRICO 720,117332.76,2022-01-01,2022-02-14,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.04.003, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO WMS,HISTÓRICO 721,117332.76,2022-02-01,2022-03-09,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.04.003, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO WMS,HISTÓRICO 722,117332.76,2022-03-01,2022-04-18,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.04.003, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO WMS,HISTÓRICO 723,117332.76,2022-04-01,2022-05-12,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.04.003, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO WMS,HISTÓRICO 724,117332.76,2022-05-01,2022-06-13,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.04.003, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO WMS,HISTÓRICO 725,117332.76,2022-06-01,2022-07-14,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.01.02.004, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,PEDÁGIOS,HISTÓRICO 726,965.22,2022-02-01,2022-02-24,Baixado,Pagar,ADM. CENTRAL,05,5.5
2.01.02.004, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,PEDÁGIOS,HISTÓRICO 727,2065.25,2022-03-01,2022-03-08,Baixado,Pagar,ADM. CENTRAL,05,5.5
2.01.02.004, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,PEDÁGIOS,HISTÓRICO 728,2365.0,2022-04-01,2022-04-11,Baixado,Pagar,ADM. CENTRAL,05,5.5
2.01.02.004, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,PEDÁGIOS,HISTÓRICO 729,2970.95,2022-05-01,2022-05-10,Baixado,Pagar,ADM. CENTRAL,05,5.5
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 730,105372.68,2022-02-01,2022-02-10,Baixado,Pagar,ADM. CENTRAL,05,5.5
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 731,70736.47,2022-03-01,2022-03-08,Baixado,Pagar,ADM. CENTRAL,05,5.5
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 732,197468.69,2022-04-01,2022-04-11,Baixado,Pagar,ADM. CENTRAL,05,5.5
2.01.02.001, CUSTOS VARIÁVEIS, TRANSPORTE PRÓPRIO,COMBUSTÍVEL,HISTÓRICO 733,57613.68,2022-05-01,2022-05-10,Baixado,Pagar,ADM. CENTRAL,05,5.5
2.02.05.003, DESPESAS FIXAS, ADMINISTRATIVAS,SEGURO IMÓVEL,HISTÓRICO 734,56766.35,2022-06-01,2022-06-10,Baixado,Pagar,NORDESTE,06,6.2
2.02.05.006, DESPESAS FIXAS, ADMINISTRATIVAS,ENERGIA ELÉTRICA,HISTÓRICO 735,166251.17,2022-02-01,2022-03-17,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.006, DESPESAS FIXAS, ADMINISTRATIVAS,ENERGIA ELÉTRICA,HISTÓRICO 736,181736.09,2022-03-01,2022-04-18,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.006, DESPESAS FIXAS, ADMINISTRATIVAS,ENERGIA ELÉTRICA,HISTÓRICO 737,172029.28,2022-04-01,2022-05-12,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.006, DESPESAS FIXAS, ADMINISTRATIVAS,ENERGIA ELÉTRICA,HISTÓRICO 738,146381.34,2022-05-01,2022-06-13,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.006, DESPESAS FIXAS, ADMINISTRATIVAS,ENERGIA ELÉTRICA,HISTÓRICO 739,130342.96,2022-06-01,2022-07-14,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.006, DESPESAS FIXAS, ADMINISTRATIVAS,ENERGIA ELÉTRICA,HISTÓRICO 740,10495.48,2022-01-01,2022-02-15,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.006, DESPESAS FIXAS, ADMINISTRATIVAS,ENERGIA ELÉTRICA,HISTÓRICO 741,8527.18,2022-02-01,2022-03-10,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.006, DESPESAS FIXAS, ADMINISTRATIVAS,ENERGIA ELÉTRICA,HISTÓRICO 742,7482.94,2022-03-01,2022-04-18,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.006, DESPESAS FIXAS, ADMINISTRATIVAS,ENERGIA ELÉTRICA,HISTÓRICO 743,9245.0,2022-04-01,2022-05-12,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.006, DESPESAS FIXAS, ADMINISTRATIVAS,ENERGIA ELÉTRICA,HISTÓRICO 744,11761.87,2022-05-01,2022-06-13,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.006, DESPESAS FIXAS, ADMINISTRATIVAS,ENERGIA ELÉTRICA,HISTÓRICO 745,11197.8,2022-06-01,2022-07-14,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.007, DESPESAS FIXAS, ADMINISTRATIVAS,ÁGUA E ESGOTO,HISTÓRICO 746,2640.79,2022-01-01,2022-02-14,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.007, DESPESAS FIXAS, ADMINISTRATIVAS,ÁGUA E ESGOTO,HISTÓRICO 747,2326.85,2022-02-01,2022-03-11,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.007, DESPESAS FIXAS, ADMINISTRATIVAS,ÁGUA E ESGOTO,HISTÓRICO 748,2729.57,2022-03-01,2022-04-07,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.007, DESPESAS FIXAS, ADMINISTRATIVAS,ÁGUA E ESGOTO,HISTÓRICO 749,2825.09,2022-04-01,2022-05-12,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.007, DESPESAS FIXAS, ADMINISTRATIVAS,ÁGUA E ESGOTO,HISTÓRICO 750,3037.06,2022-05-01,2022-06-13,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.007, DESPESAS FIXAS, ADMINISTRATIVAS,ÁGUA E ESGOTO,HISTÓRICO 751,2799.85,2022-06-01,2022-07-08,Baixado,Pagar,SUDESTE,06,6.2
2.02.07.012, DESPESAS FIXAS, VEÍCULOS,EMPLACAMENTO E TRANSFERÊNCIAS,HISTÓRICO 752,21513.0,2022-01-01,2022-01-18,Baixado,Pagar,ADM. CENTRAL,06,6.8
2.01.06.001, DESPESAS FIXAS, PESSOAL,UNIFORME,HISTÓRICO 753,15059.1,2022-01-01,2022-01-18,Baixado,Pagar,SUDESTE,06,6.1
2.01.06.001, DESPESAS FIXAS, PESSOAL,UNIFORME,HISTÓRICO 754,15059.1,2022-01-01,2022-01-26,Baixado,Pagar,NORDESTE,06,6.1
2.01.01.001, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO,HISTÓRICO 755,64539.0,2022-01-01,2022-01-21,Baixado,Pagar,SUDESTE,05,5.4
2.03.01.006, CUSTOS VARIÁVEIS, MÃO DE OBRA VARIÁVEL,SERRALHEIRO,HISTÓRICO 756,5019.7,2022-01-01,2022-01-18,Baixado,Pagar,NORDESTE,05,5.6
2.01.08.001, INVESTIMENTOS, PUBLICIDADE,CRIAÇÃO DE PEÇAS MARKETING,HISTÓRICO 757,21513.0,2022-01-01,2022-01-18,Baixado,Pagar,ADM. CENTRAL,08,8.1
2.03.02.008, INVESTIMENTOS, DESENVOLVIMENTO EMPRESARIAL,CONSULTORIA QUALIDADE,HISTÓRICO 758,45894.4,2022-01-01,2022-01-18,Baixado,Pagar,ADM. CENTRAL,08,8.3
2.01.05.005, DESPESAS FIXAS, ADMINISTRATIVAS,"ÁGUA, CAFÉ E LANCHE",HISTÓRICO 759,430.26,2022-01-01,2022-01-18,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.007, DESPESAS FIXAS, ADMINISTRATIVAS,ÁGUA E ESGOTO,HISTÓRICO 760,1106.77,2022-01-01,2022-02-15,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.007, DESPESAS FIXAS, ADMINISTRATIVAS,ÁGUA E ESGOTO,HISTÓRICO 761,1650.62,2022-01-01,2022-01-24,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.007, DESPESAS FIXAS, ADMINISTRATIVAS,ÁGUA E ESGOTO,HISTÓRICO 762,2943.27,2022-01-01,2022-01-24,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.05.008, DESPESAS FIXAS, ADMINISTRATIVAS,MANUTENÇÃO DE INFRA-ESTRUTURA,HISTÓRICO 763,1842.95,2022-01-01,2022-02-24,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.05.007, DESPESAS FIXAS, ADMINISTRATIVAS,ÁGUA E ESGOTO,HISTÓRICO 764,1008.67,2022-02-01,2022-03-10,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.05.007, DESPESAS FIXAS, ADMINISTRATIVAS,ÁGUA E ESGOTO,HISTÓRICO 765,1107.2,2022-03-01,2022-04-18,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.007, DESPESAS FIXAS, ADMINISTRATIVAS,ÁGUA E ESGOTO,HISTÓRICO 766,1008.39,2022-04-01,2022-05-12,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.007, DESPESAS FIXAS, ADMINISTRATIVAS,ÁGUA E ESGOTO,HISTÓRICO 767,1501.18,2022-05-01,2022-06-13,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.007, DESPESAS FIXAS, ADMINISTRATIVAS,ÁGUA E ESGOTO,HISTÓRICO 768,1204.73,2022-06-01,2022-07-14,Baixado,Pagar,SUDESTE,06,6.2
2.03.02.007, INVESTIMENTOS, DESENVOLVIMENTO EMPRESARIAL,CONSULTORIA LEAN,HISTÓRICO 769,35855.0,2022-03-01,2022-04-05,Baixado,Pagar,ADM. CENTRAL,08,8.3
2.03.02.007, INVESTIMENTOS, DESENVOLVIMENTO EMPRESARIAL,CONSULTORIA LEAN,HISTÓRICO 770,35855.0,2022-04-01,2022-05-10,Baixado,Pagar,ADM. CENTRAL,08,8.3
2.03.02.007, INVESTIMENTOS, DESENVOLVIMENTO EMPRESARIAL,CONSULTORIA LEAN,HISTÓRICO 771,35855.0,2022-05-01,2022-06-03,Baixado,Pagar,ADM. CENTRAL,08,8.3
2.03.02.007, INVESTIMENTOS, DESENVOLVIMENTO EMPRESARIAL,CONSULTORIA LEAN,HISTÓRICO 772,35855.0,2022-06-01,2022-07-15,Baixado,Pagar,ADM. CENTRAL,08,8.3
2.02.06.001, DESPESAS FIXAS, ADMINISTRATIVAS,TELEFONE FIXO,HISTÓRICO 773,1862.6,2022-02-01,2022-02-21,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.06.001, DESPESAS FIXAS, ADMINISTRATIVAS,TELEFONE FIXO,HISTÓRICO 774,1528.57,2022-03-01,2022-03-21,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.05.004, DESPESAS FIXAS, ADMINISTRATIVAS,CONDOMÍNIO,HISTÓRICO 775,125180.99,2022-01-01,2022-02-22,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.004, DESPESAS FIXAS, ADMINISTRATIVAS,CONDOMÍNIO,HISTÓRICO 776,93759.96,2022-02-01,2022-03-18,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.004, DESPESAS FIXAS, ADMINISTRATIVAS,CONDOMÍNIO,HISTÓRICO 777,129561.33,2022-03-01,2022-04-22,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.004, DESPESAS FIXAS, ADMINISTRATIVAS,CONDOMÍNIO,HISTÓRICO 778,95364.12,2022-04-01,2022-05-16,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.004, DESPESAS FIXAS, ADMINISTRATIVAS,CONDOMÍNIO,HISTÓRICO 779,98276.55,2022-05-01,2022-06-15,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.004, DESPESAS FIXAS, ADMINISTRATIVAS,CONDOMÍNIO,HISTÓRICO 780,102894.96,2022-06-01,2022-07-19,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.006, DESPESAS FIXAS, ADMINISTRATIVAS,ENERGIA ELÉTRICA,HISTÓRICO 781,10462.2,2022-02-01,2022-02-15,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.006, DESPESAS FIXAS, ADMINISTRATIVAS,ENERGIA ELÉTRICA,HISTÓRICO 782,10643.77,2022-03-01,2022-03-17,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.006, DESPESAS FIXAS, ADMINISTRATIVAS,ENERGIA ELÉTRICA,HISTÓRICO 783,11443.48,2022-04-01,2022-04-18,Baixado,Pagar,SUDESTE,06,6.2
2.02.05.006, DESPESAS FIXAS, ADMINISTRATIVAS,ENERGIA ELÉTRICA,HISTÓRICO 784,6310.34,2022-05-01,2022-05-12,Baixado,Pagar,SUDESTE,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 785,20781.56,2022-01-01,2022-03-18,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 786,20781.56,2022-02-01,2022-04-19,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 787,20781.56,2022-04-01,2022-05-12,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 788,20781.56,2022-04-01,2022-06-15,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.02.06.003, DESPESAS FIXAS, ADMINISTRATIVAS,INTERNET,HISTÓRICO 789,20781.56,2022-06-01,2022-07-19,Baixado,Pagar,ADM. CENTRAL,06,6.2
2.01.01.004, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO MENSALISTA,HISTÓRICO 790,129995.89,2022-01-01,2022-02-24,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.004, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO MENSALISTA,HISTÓRICO 791,138816.22,2022-01-01,2022-02-24,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.004, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO MENSALISTA,HISTÓRICO 792,134614.01,2022-03-01,2022-04-22,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.004, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO MENSALISTA,HISTÓRICO 793,137625.83,2022-04-01,2022-05-20,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.004, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO MENSALISTA,HISTÓRICO 794,143018.42,2022-05-01,2022-06-20,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.004, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO MENSALISTA,HISTÓRICO 795,126209.6,2022-06-01,2022-07-19,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.004, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO MENSALISTA,HISTÓRICO 796,129995.89,2022-03-01,2022-04-22,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.004, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO MENSALISTA,HISTÓRICO 797,130411.81,2022-04-01,2022-05-20,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.004, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO MENSALISTA,HISTÓRICO 798,129995.89,2022-05-01,2022-06-20,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.004, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO MENSALISTA,HISTÓRICO 799,114736.0,2022-06-01,2022-07-19,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.004, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO MENSALISTA,HISTÓRICO 800,220866.8,2022-01-01,2022-02-17,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.004, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO MENSALISTA,HISTÓRICO 801,220866.8,2022-02-01,2022-03-18,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.004, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO MENSALISTA,HISTÓRICO 802,220866.8,2022-03-01,2022-04-22,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.004, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO MENSALISTA,HISTÓRICO 803,220866.8,2022-04-01,2022-05-18,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.004, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO MENSALISTA,HISTÓRICO 804,220866.8,2022-05-01,2022-06-20,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.004, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO MENSALISTA,HISTÓRICO 805,220866.8,2022-06-01,2022-07-19,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.004, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO MENSALISTA,HISTÓRICO 806,88920.4,2022-01-01,2022-02-17,Baixado,Pagar,SUDESTE,05,5.4
2.01.01.004, CUSTOS VARIÁVEIS, TRANSPORTE TERCEIRIZADO,AGREGADO MENSALISTA,HISTÓRICO 807,88920.4,2022-01-01,2022-03-18,Baixado,Pagar,SUDESTE,05,5.4
